Size,BHK,Bathroom,City,FurnishingStatus,AreaType,Rent
1500,2,2,Chennai,Unfurnished,Super Area,15000
1700,3,6,Chennai,Furnished,Carpet Area,20000
700,2,2,Chennai,Semi-Furnished,Super Area,22000
400,1,1,Chennai,Unfurnished,Super Area,7000
450,2,1,Chennai,Semi-Furnished,Super Area,7000
500,1,1,Chennai,Furnished,Super Area,6500
770,2,2,Chennai,Semi-Furnished,Super Area,9000
150,1,1,Chennai,Semi-Furnished,Super Area,4500
850,2,2,Chennai,Unfurnished,Super Area,12000
1100,2,2,Chennai,Semi-Furnished,Carpet Area,18000
650,2,1,Chennai,Unfurnished,Carpet Area,8000
550,1,1,Chennai,Unfurnished,Super Area,5000
1000,2,2,Chennai,Unfurnished,Super Area,14000
250,1,1,Chennai,Semi-Furnished,Super Area,6500
790,2,2,Chennai,Semi-Furnished,Carpet Area,10000
600,2,2,Chennai,Semi-Furnished,Super Area,13000
700,2,2,Chennai,Unfurnished,Super Area,11200
550,1,1,Chennai,Unfurnished,Carpet Area,8900
500,1,1,Chennai,Unfurnished,Super Area,12000
1800,3,3,Chennai,Unfurnished,Carpet Area,45000
1550,3,2,Chennai,Semi-Furnished,Carpet Area,35000
1462,3,3,Chennai,Semi-Furnished,Carpet Area,34999
970,2,2,Chennai,Semi-Furnished,Carpet Area,11000
2300,3,3,Chennai,Semi-Furnished,Carpet Area,150000
700,2,1,Chennai,Unfurnished,Super Area,15000
674,2,2,Chennai,Unfurnished,Carpet Area,15000
750,2,2,Chennai,Unfurnished,Carpet Area,10000
1000,2,2,Chennai,Semi-Furnished,Super Area,12000
1030,2,2,Chennai,Semi-Furnished,Carpet Area,10000
1540,3,2,Chennai,Furnished,Carpet Area,35000
1800,3,3,Chennai,Unfurnished,Carpet Area,40000
1100,2,2,Chennai,Unfurnished,Super Area,24000
985,2,2,Chennai,Unfurnished,Super Area,12000
1200,2,2,Chennai,Semi-Furnished,Carpet Area,30000
1200,2,2,Chennai,Unfurnished,Super Area,10000
900,2,2,Chennai,Unfurnished,Super Area,15000
800,2,2,Chennai,Unfurnished,Carpet Area,33000
800,2,2,Chennai,Semi-Furnished,Super Area,9000
1500,3,3,Chennai,Semi-Furnished,Super Area,30000
680,2,2,Chennai,Unfurnished,Super Area,13000
800,2,2,Chennai,Semi-Furnished,Super Area,15000
875,2,2,Chennai,Semi-Furnished,Super Area,12000
880,2,2,Chennai,Semi-Furnished,Carpet Area,20000
1500,3,3,Chennai,Semi-Furnished,Super Area,36000
950,2,2,Chennai,Unfurnished,Super Area,10000
850,2,2,Chennai,Semi-Furnished,Super Area,16000
700,1,1,Chennai,Semi-Furnished,Super Area,6000
2000,3,2,Chennai,Semi-Furnished,Super Area,22000
450,1,1,Chennai,Unfurnished,Super Area,6000
400,1,1,Chennai,Unfurnished,Super Area,6500
350,1,1,Chennai,Unfurnished,Super Area,3000
1650,3,3,Chennai,Semi-Furnished,Carpet Area,27000
800,2,1,Chennai,Unfurnished,Super Area,8000
600,2,1,Chennai,Unfurnished,Super Area,12500
800,2,1,Chennai,Unfurnished,Super Area,11000
1600,3,3,Chennai,Semi-Furnished,Super Area,40000
700,2,2,Chennai,Unfurnished,Carpet Area,15000
800,2,2,Chennai,Semi-Furnished,Super Area,8000
2120,3,3,Chennai,Furnished,Super Area,34000
560,1,1,Chennai,Unfurnished,Super Area,7500
420,1,1,Chennai,Unfurnished,Carpet Area,14000
1000,2,2,Chennai,Furnished,Built Area,15000
1330,3,3,Chennai,Semi-Furnished,Super Area,21000
930,3,2,Chennai,Semi-Furnished,Super Area,12000
1900,3,3,Chennai,Semi-Furnished,Carpet Area,75000
1200,2,2,Chennai,Furnished,Super Area,15000
350,1,1,Chennai,Unfurnished,Super Area,6000
1000,3,1,Chennai,Semi-Furnished,Super Area,20500
1210,2,2,Chennai,Semi-Furnished,Super Area,13500
750,2,2,Chennai,Unfurnished,Carpet Area,10000
1150,3,3,Chennai,Semi-Furnished,Carpet Area,15000
800,2,2,Chennai,Unfurnished,Carpet Area,11000
930,2,2,Chennai,Furnished,Carpet Area,12000
2800,2,2,Chennai,Unfurnished,Carpet Area,15000
800,2,2,Chennai,Semi-Furnished,Carpet Area,20000
850,2,2,Chennai,Unfurnished,Super Area,24000
650,2,2,Chennai,Semi-Furnished,Super Area,16000
770,2,1,Chennai,Unfurnished,Super Area,10000
1800,3,3,Chennai,Semi-Furnished,Carpet Area,30000
1100,3,2,Chennai,Semi-Furnished,Carpet Area,26000
950,2,2,Chennai,Semi-Furnished,Super Area,10000
1250,3,2,Chennai,Semi-Furnished,Super Area,15000
400,1,1,Chennai,Unfurnished,Super Area,9000
575,2,2,Chennai,Semi-Furnished,Carpet Area,9000
1234,2,2,Chennai,Semi-Furnished,Super Area,15000
870,2,2,Chennai,Semi-Furnished,Carpet Area,12000
1162,2,2,Chennai,Semi-Furnished,Super Area,20000
2200,3,3,Chennai,Unfurnished,Super Area,15000
500,1,1,Chennai,Unfurnished,Super Area,8000
900,3,1,Chennai,Unfurnished,Super Area,13000
600,1,1,Chennai,Unfurnished,Super Area,6800
600,2,1,Chennai,Furnished,Super Area,9000
1600,3,3,Chennai,Furnished,Carpet Area,14000
2400,4,4,Chennai,Unfurnished,Carpet Area,55000
1600,3,3,Chennai,Semi-Furnished,Carpet Area,50000
400,1,1,Chennai,Unfurnished,Carpet Area,8000
1000,2,2,Chennai,Semi-Furnished,Super Area,16000
600,2,2,Chennai,Unfurnished,Carpet Area,15000
750,2,2,Chennai,Unfurnished,Carpet Area,15000
700,2,2,Chennai,Semi-Furnished,Super Area,15000
2200,4,5,Chennai,Semi-Furnished,Super Area,75000
500,1,1,Chennai,Semi-Furnished,Super Area,9000
700,1,1,Chennai,Unfurnished,Super Area,6500
1480,3,2,Chennai,Furnished,Super Area,17000
1700,3,3,Chennai,Furnished,Carpet Area,49000
830,2,2,Chennai,Semi-Furnished,Super Area,15000
1425,3,2,Chennai,Semi-Furnished,Carpet Area,25000
1550,3,3,Chennai,Unfurnished,Carpet Area,40000
200,1,1,Chennai,Semi-Furnished,Super Area,8000
1200,2,2,Chennai,Semi-Furnished,Carpet Area,17500
800,3,2,Chennai,Semi-Furnished,Super Area,11000
1261,3,3,Chennai,Semi-Furnished,Carpet Area,8500
425,2,2,Chennai,Semi-Furnished,Carpet Area,11000
940,2,2,Chennai,Unfurnished,Super Area,12500
2300,3,3,Chennai,Semi-Furnished,Carpet Area,90000
700,2,2,Chennai,Unfurnished,Super Area,14000
2400,3,3,Chennai,Furnished,Carpet Area,150000
1145,2,2,Chennai,Semi-Furnished,Super Area,25000
750,2,2,Chennai,Semi-Furnished,Super Area,18000
1250,3,3,Chennai,Semi-Furnished,Super Area,17000
900,2,2,Chennai,Unfurnished,Super Area,8500
800,3,2,Chennai,Semi-Furnished,Carpet Area,15000
800,2,2,Chennai,Semi-Furnished,Super Area,22000
900,2,2,Chennai,Semi-Furnished,Super Area,15000
600,2,1,Chennai,Unfurnished,Super Area,10000
250,1,1,Chennai,Unfurnished,Super Area,5000
910,2,2,Chennai,Semi-Furnished,Super Area,10000
1350,3,3,Chennai,Unfurnished,Super Area,15000
450,3,3,Chennai,Semi-Furnished,Carpet Area,34500
600,1,1,Chennai,Unfurnished,Super Area,8000
3600,3,3,Chennai,Semi-Furnished,Carpet Area,330000
800,2,2,Chennai,Unfurnished,Carpet Area,22000
850,2,2,Chennai,Unfurnished,Carpet Area,13000
1000,2,2,Chennai,Semi-Furnished,Super Area,6500
900,2,2,Chennai,Semi-Furnished,Carpet Area,18000
2400,3,3,Chennai,Furnished,Super Area,30000
400,1,1,Chennai,Unfurnished,Carpet Area,8500
1900,4,4,Chennai,Semi-Furnished,Carpet Area,20000
900,2,2,Chennai,Semi-Furnished,Super Area,12000
805,2,2,Chennai,Semi-Furnished,Super Area,18000
1200,2,2,Chennai,Unfurnished,Super Area,19000
800,2,2,Chennai,Furnished,Super Area,12000
1158,3,2,Chennai,Semi-Furnished,Carpet Area,16000
400,1,1,Chennai,Unfurnished,Super Area,5700
450,1,1,Chennai,Unfurnished,Super Area,15000
960,2,2,Chennai,Semi-Furnished,Super Area,11000
1400,3,2,Chennai,Semi-Furnished,Super Area,17000
970,2,2,Chennai,Furnished,Super Area,18000
1000,2,2,Chennai,Unfurnished,Super Area,9500
900,2,2,Chennai,Semi-Furnished,Carpet Area,12000
800,2,2,Chennai,Semi-Furnished,Super Area,8000
1100,2,1,Chennai,Semi-Furnished,Carpet Area,12000
800,2,2,Chennai,Unfurnished,Super Area,16000
800,2,1,Chennai,Unfurnished,Super Area,8000
898,2,2,Chennai,Semi-Furnished,Super Area,10000
800,2,2,Chennai,Semi-Furnished,Carpet Area,15000
600,2,1,Chennai,Unfurnished,Super Area,7500
2000,3,3,Chennai,Furnished,Carpet Area,30000
870,2,2,Chennai,Unfurnished,Super Area,16000
1100,2,2,Chennai,Semi-Furnished,Carpet Area,14000
650,2,2,Chennai,Unfurnished,Carpet Area,10000
1100,3,2,Chennai,Unfurnished,Carpet Area,25000
1250,2,2,Chennai,Semi-Furnished,Carpet Area,11500
1145,2,2,Chennai,Unfurnished,Super Area,11000
780,2,2,Chennai,Semi-Furnished,Super Area,10000
680,1,1,Chennai,Unfurnished,Super Area,7000
860,2,2,Chennai,Semi-Furnished,Super Area,18000
600,1,1,Chennai,Unfurnished,Super Area,7500
750,2,1,Chennai,Semi-Furnished,Carpet Area,7500
800,2,2,Chennai,Unfurnished,Super Area,12000
570,2,2,Chennai,Unfurnished,Carpet Area,12000
1150,2,2,Chennai,Furnished,Super Area,40000
350,1,1,Chennai,Unfurnished,Super Area,5000
894,2,2,Chennai,Semi-Furnished,Super Area,20000
600,1,1,Chennai,Semi-Furnished,Super Area,6500
900,3,2,Chennai,Semi-Furnished,Super Area,12000
550,1,1,Chennai,Unfurnished,Super Area,12000
717,2,2,Chennai,Semi-Furnished,Super Area,14000
660,2,2,Chennai,Semi-Furnished,Carpet Area,13000
700,1,1,Chennai,Semi-Furnished,Carpet Area,9000
800,1,1,Chennai,Semi-Furnished,Super Area,10000
1070,3,2,Chennai,Unfurnished,Super Area,15000
1000,2,2,Chennai,Semi-Furnished,Super Area,15000
1500,2,2,Chennai,Semi-Furnished,Super Area,19000
900,2,2,Chennai,Unfurnished,Super Area,15000
1700,2,2,Chennai,Unfurnished,Super Area,16000
900,2,2,Chennai,Semi-Furnished,Super Area,12000
805,2,2,Chennai,Unfurnished,Super Area,11000
750,2,2,Chennai,Unfurnished,Super Area,8000
1000,2,2,Chennai,Furnished,Super Area,10000
1500,3,3,Chennai,Furnished,Carpet Area,70000
3200,3,3,Chennai,Unfurnished,Super Area,45000
1700,3,3,Chennai,Semi-Furnished,Carpet Area,60000
1000,2,2,Chennai,Semi-Furnished,Super Area,12000
2036,3,3,Chennai,Semi-Furnished,Super Area,80000
610,2,1,Chennai,Furnished,Carpet Area,23999
1100,2,2,Chennai,Furnished,Super Area,23000
900,2,2,Chennai,Semi-Furnished,Carpet Area,16000
840,2,2,Chennai,Semi-Furnished,Super Area,14000
965,3,2,Chennai,Semi-Furnished,Super Area,13000
800,2,2,Chennai,Unfurnished,Super Area,14000
700,1,2,Chennai,Unfurnished,Super Area,7000
600,1,1,Chennai,Unfurnished,Super Area,3500
650,1,2,Chennai,Semi-Furnished,Carpet Area,12000
320,1,1,Chennai,Unfurnished,Super Area,8000
700,2,1,Chennai,Semi-Furnished,Super Area,25000
850,2,2,Chennai,Unfurnished,Super Area,12000
550,1,1,Chennai,Unfurnished,Super Area,7000
1400,3,3,Chennai,Semi-Furnished,Carpet Area,20000
1300,2,2,Chennai,Unfurnished,Super Area,18000
1125,2,2,Chennai,Semi-Furnished,Super Area,15000
780,2,2,Chennai,Semi-Furnished,Carpet Area,11000
2200,3,3,Chennai,Unfurnished,Carpet Area,65000
2500,3,3,Chennai,Unfurnished,Carpet Area,75000
1300,1,2,Chennai,Furnished,Super Area,15000
619,2,1,Chennai,Furnished,Carpet Area,12000
700,2,1,Chennai,Semi-Furnished,Carpet Area,8500
2100,3,3,Chennai,Semi-Furnished,Super Area,38000
2000,3,3,Chennai,Unfurnished,Super Area,30000
700,1,1,Chennai,Semi-Furnished,Super Area,9000
2000,3,3,Chennai,Semi-Furnished,Super Area,25000
600,2,2,Chennai,Unfurnished,Carpet Area,9000
550,1,2,Chennai,Unfurnished,Carpet Area,8500
300,1,1,Chennai,Unfurnished,Super Area,7000
800,2,2,Chennai,Semi-Furnished,Carpet Area,25000
850,2,2,Chennai,Unfurnished,Super Area,8500
450,1,1,Chennai,Semi-Furnished,Carpet Area,6500
500,1,1,Chennai,Unfurnished,Super Area,7000
115,1,1,Chennai,Unfurnished,Super Area,4500
800,2,2,Chennai,Unfurnished,Carpet Area,22000
600,2,1,Chennai,Semi-Furnished,Super Area,10000
800,2,2,Chennai,Unfurnished,Super Area,16000
1725,3,2,Chennai,Furnished,Super Area,85000
1330,2,2,Chennai,Furnished,Carpet Area,15000
2064,3,4,Chennai,Semi-Furnished,Super Area,25000
700,1,1,Chennai,Semi-Furnished,Super Area,9000
900,2,2,Chennai,Semi-Furnished,Super Area,20000
1066,2,2,Chennai,Unfurnished,Super Area,15000
700,2,2,Chennai,Semi-Furnished,Carpet Area,9000
900,2,2,Chennai,Furnished,Super Area,14000
700,2,2,Chennai,Semi-Furnished,Super Area,15000
950,3,2,Chennai,Semi-Furnished,Carpet Area,14000
850,2,2,Chennai,Unfurnished,Super Area,8000
600,2,2,Chennai,Furnished,Carpet Area,13500
750,2,2,Chennai,Semi-Furnished,Super Area,12000
850,2,2,Chennai,Unfurnished,Super Area,7500
1650,3,3,Chennai,Semi-Furnished,Carpet Area,20000
960,2,2,Chennai,Unfurnished,Super Area,11000
1200,2,2,Chennai,Unfurnished,Carpet Area,11000
650,2,2,Chennai,Furnished,Carpet Area,17500
800,2,2,Chennai,Unfurnished,Carpet Area,8000
1350,3,3,Chennai,Semi-Furnished,Super Area,25000
560,2,2,Chennai,Semi-Furnished,Carpet Area,12000
250,1,1,Chennai,Unfurnished,Super Area,5250
685,2,2,Chennai,Unfurnished,Super Area,25000
1021,2,2,Chennai,Semi-Furnished,Super Area,14000
1200,3,3,Chennai,Unfurnished,Carpet Area,24000
1557,3,3,Chennai,Semi-Furnished,Super Area,35000
550,2,1,Chennai,Unfurnished,Super Area,8000
800,2,2,Chennai,Semi-Furnished,Super Area,16000
917,3,2,Chennai,Semi-Furnished,Carpet Area,28000
960,2,2,Chennai,Semi-Furnished,Super Area,16000
1000,2,2,Chennai,Unfurnished,Super Area,13000
1000,2,2,Chennai,Furnished,Super Area,35000
579,1,1,Chennai,Semi-Furnished,Super Area,11000
800,1,1,Chennai,Unfurnished,Carpet Area,5000
1100,2,2,Chennai,Unfurnished,Carpet Area,23000
635,2,2,Chennai,Semi-Furnished,Carpet Area,11000
1700,3,3,Chennai,Semi-Furnished,Carpet Area,25000
600,1,1,Chennai,Unfurnished,Super Area,4500
2500,4,4,Chennai,Unfurnished,Carpet Area,100000
1920,3,3,Chennai,Semi-Furnished,Super Area,47500
850,2,2,Chennai,Semi-Furnished,Super Area,7500
1850,3,3,Chennai,Unfurnished,Super Area,16500
1375,2,1,Chennai,Furnished,Carpet Area,18000
700,2,2,Chennai,Unfurnished,Super Area,7000
700,1,2,Chennai,Unfurnished,Super Area,8000
675,1,1,Chennai,Unfurnished,Super Area,10000
900,3,2,Chennai,Unfurnished,Super Area,7000
1020,2,2,Chennai,Furnished,Carpet Area,35000
3000,4,4,Chennai,Unfurnished,Carpet Area,100000
800,2,1,Chennai,Semi-Furnished,Carpet Area,13000
600,2,1,Chennai,Unfurnished,Super Area,10000
890,2,2,Chennai,Unfurnished,Super Area,14000
1700,3,3,Chennai,Semi-Furnished,Super Area,46000
2000,4,3,Chennai,Semi-Furnished,Carpet Area,65000
800,2,2,Chennai,Semi-Furnished,Carpet Area,9000
1002,3,2,Chennai,Furnished,Super Area,13500
1225,3,3,Chennai,Semi-Furnished,Carpet Area,29000
610,2,1,Chennai,Furnished,Carpet Area,23999
1200,3,3,Chennai,Semi-Furnished,Super Area,26000
850,2,2,Chennai,Unfurnished,Super Area,8200
500,1,1,Chennai,Semi-Furnished,Super Area,15000
778,2,2,Chennai,Unfurnished,Super Area,10000
850,2,2,Chennai,Unfurnished,Carpet Area,20000
800,2,2,Chennai,Unfurnished,Carpet Area,15000
1200,2,2,Chennai,Semi-Furnished,Super Area,14000
750,2,2,Chennai,Unfurnished,Super Area,11000
550,1,1,Chennai,Unfurnished,Super Area,6500
1567,3,3,Chennai,Furnished,Carpet Area,26000
650,1,1,Chennai,Semi-Furnished,Super Area,7500
1150,2,2,Chennai,Unfurnished,Carpet Area,14500
4500,6,5,Chennai,Semi-Furnished,Carpet Area,280000
900,2,2,Chennai,Unfurnished,Super Area,12000
1450,3,2,Chennai,Unfurnished,Carpet Area,45000
850,2,2,Chennai,Semi-Furnished,Super Area,22000
550,1,1,Chennai,Unfurnished,Super Area,7000
600,1,1,Chennai,Unfurnished,Carpet Area,7000
1200,2,2,Chennai,Furnished,Super Area,45000
1450,4,4,Chennai,Semi-Furnished,Super Area,20000
560,2,2,Chennai,Semi-Furnished,Carpet Area,14000
1113,2,2,Chennai,Semi-Furnished,Super Area,18000
1600,3,4,Chennai,Semi-Furnished,Super Area,20000
550,1,1,Chennai,Unfurnished,Carpet Area,10000
1200,2,2,Chennai,Unfurnished,Carpet Area,25000
900,2,2,Chennai,Semi-Furnished,Super Area,18000
800,1,1,Chennai,Unfurnished,Super Area,5000
1200,2,2,Chennai,Semi-Furnished,Super Area,12000
1000,2,2,Chennai,Semi-Furnished,Super Area,13000
1100,2,2,Chennai,Semi-Furnished,Super Area,30000
700,2,1,Chennai,Furnished,Super Area,9000
650,1,1,Chennai,Unfurnished,Super Area,12000
1500,3,2,Chennai,Semi-Furnished,Carpet Area,30000
1175,3,2,Chennai,Furnished,Carpet Area,20000
750,2,2,Chennai,Unfurnished,Super Area,12000
1010,2,2,Chennai,Semi-Furnished,Super Area,9500
1050,2,2,Chennai,Semi-Furnished,Super Area,22000
1060,3,2,Chennai,Unfurnished,Carpet Area,23000
900,2,2,Chennai,Unfurnished,Super Area,9500
1000,2,2,Chennai,Semi-Furnished,Super Area,13500
450,1,1,Chennai,Unfurnished,Super Area,12000
1600,3,3,Chennai,Semi-Furnished,Carpet Area,33000
1760,3,3,Chennai,Semi-Furnished,Super Area,33000
618,2,2,Chennai,Semi-Furnished,Carpet Area,18999
1220,3,2,Chennai,Semi-Furnished,Super Area,18000
580,1,1,Chennai,Unfurnished,Super Area,8500
1651,3,3,Chennai,Semi-Furnished,Super Area,20000
705,2,2,Chennai,Semi-Furnished,Carpet Area,9000
700,1,1,Chennai,Unfurnished,Super Area,7000
1700,3,3,Chennai,Furnished,Carpet Area,53000
901,2,2,Chennai,Unfurnished,Super Area,14000
1100,2,2,Chennai,Furnished,Super Area,21000
1120,3,2,Chennai,Semi-Furnished,Super Area,16000
1300,2,2,Chennai,Semi-Furnished,Carpet Area,26000
1350,3,3,Chennai,Furnished,Super Area,20000
1340,2,2,Chennai,Semi-Furnished,Super Area,25000
250,1,1,Chennai,Unfurnished,Super Area,10000
700,2,2,Chennai,Semi-Furnished,Carpet Area,11500
650,2,2,Chennai,Unfurnished,Carpet Area,15000
490,1,1,Chennai,Semi-Furnished,Super Area,4200
700,2,1,Chennai,Unfurnished,Carpet Area,9500
580,1,2,Chennai,Unfurnished,Super Area,8000
1400,2,3,Chennai,Semi-Furnished,Carpet Area,16000
850,2,2,Chennai,Semi-Furnished,Carpet Area,12000
850,2,2,Chennai,Semi-Furnished,Carpet Area,12000
900,2,2,Chennai,Unfurnished,Super Area,12000
780,2,2,Chennai,Furnished,Super Area,13000
1246,3,2,Chennai,Semi-Furnished,Super Area,15723
300,1,1,Chennai,Semi-Furnished,Super Area,6000
900,2,2,Chennai,Unfurnished,Super Area,10000
350,1,1,Chennai,Unfurnished,Super Area,3000
900,2,2,Chennai,Unfurnished,Super Area,7500
1099,2,2,Chennai,Semi-Furnished,Super Area,18000
1530,3,3,Chennai,Semi-Furnished,Carpet Area,16500
2000,3,3,Chennai,Semi-Furnished,Super Area,35000
1095,3,2,Chennai,Furnished,Super Area,15000
780,2,2,Chennai,Unfurnished,Carpet Area,7000
1300,3,3,Chennai,Unfurnished,Carpet Area,38000
900,2,2,Chennai,Semi-Furnished,Super Area,20000
450,1,1,Chennai,Unfurnished,Super Area,7500
400,2,2,Chennai,Unfurnished,Super Area,12500
900,3,2,Chennai,Semi-Furnished,Super Area,16000
935,2,2,Chennai,Unfurnished,Carpet Area,16000
450,1,1,Chennai,Unfurnished,Super Area,8500
1020,2,2,Chennai,Furnished,Carpet Area,30000
1280,3,2,Chennai,Semi-Furnished,Super Area,16000
450,1,1,Chennai,Semi-Furnished,Carpet Area,5700
1120,2,2,Chennai,Semi-Furnished,Super Area,18000
1000,2,2,Chennai,Semi-Furnished,Super Area,15000
1000,2,2,Chennai,Semi-Furnished,Super Area,7500
750,2,2,Chennai,Unfurnished,Super Area,9000
1000,2,2,Chennai,Semi-Furnished,Super Area,13000
1100,3,2,Chennai,Unfurnished,Super Area,25000
3000,3,3,Chennai,Furnished,Super Area,130000
650,2,2,Chennai,Semi-Furnished,Super Area,13000
1500,3,3,Chennai,Semi-Furnished,Carpet Area,20000
500,1,1,Chennai,Unfurnished,Super Area,18000
700,2,1,Chennai,Unfurnished,Super Area,8000
450,1,1,Chennai,Furnished,Super Area,16000
700,2,2,Chennai,Unfurnished,Carpet Area,18000
1250,2,2,Chennai,Semi-Furnished,Super Area,19000
700,2,2,Chennai,Unfurnished,Super Area,7500
650,2,2,Chennai,Semi-Furnished,Super Area,15000
850,2,2,Chennai,Semi-Furnished,Super Area,19000
750,2,2,Chennai,Unfurnished,Carpet Area,10000
1780,3,3,Chennai,Semi-Furnished,Super Area,45000
980,2,2,Chennai,Unfurnished,Super Area,20000
700,2,2,Chennai,Unfurnished,Super Area,7500
600,2,2,Chennai,Semi-Furnished,Carpet Area,14000
800,2,2,Chennai,Unfurnished,Super Area,5000
1500,2,2,Chennai,Semi-Furnished,Super Area,20000
1402,3,3,Chennai,Semi-Furnished,Carpet Area,15000
1500,3,3,Chennai,Semi-Furnished,Carpet Area,75000
1300,3,3,Chennai,Furnished,Super Area,30000
1484,3,3,Chennai,Semi-Furnished,Carpet Area,30000
630,1,1,Chennai,Semi-Furnished,Carpet Area,12500
1150,2,2,Chennai,Semi-Furnished,Carpet Area,24000
800,2,2,Chennai,Unfurnished,Carpet Area,10000
600,2,2,Chennai,Semi-Furnished,Carpet Area,12000
2200,3,3,Chennai,Unfurnished,Super Area,45000
950,2,2,Chennai,Semi-Furnished,Super Area,10500
700,2,2,Chennai,Unfurnished,Super Area,6250
450,1,1,Chennai,Semi-Furnished,Super Area,6000
150,1,1,Chennai,Unfurnished,Carpet Area,7500
360,1,1,Chennai,Unfurnished,Super Area,6300
750,1,1,Chennai,Semi-Furnished,Super Area,7000
1065,2,2,Chennai,Semi-Furnished,Super Area,14000
650,2,2,Chennai,Unfurnished,Super Area,10000
1140,2,2,Chennai,Semi-Furnished,Carpet Area,30000
1525,3,3,Chennai,Semi-Furnished,Carpet Area,16000
1450,3,3,Chennai,Furnished,Carpet Area,22000
1200,2,2,Chennai,Semi-Furnished,Carpet Area,14000
1100,2,2,Chennai,Semi-Furnished,Super Area,18000
700,2,2,Chennai,Semi-Furnished,Super Area,10500
600,1,1,Chennai,Unfurnished,Carpet Area,6000
1200,3,2,Chennai,Unfurnished,Carpet Area,20000
2100,3,3,Chennai,Unfurnished,Carpet Area,90000
950,2,2,Chennai,Semi-Furnished,Super Area,13500
800,1,1,Chennai,Semi-Furnished,Carpet Area,7000
900,2,2,Chennai,Unfurnished,Carpet Area,12500
805,2,2,Chennai,Semi-Furnished,Super Area,15000
800,2,2,Chennai,Unfurnished,Carpet Area,14000
2300,2,2,Chennai,Furnished,Carpet Area,28000
1200,2,2,Chennai,Semi-Furnished,Super Area,9500
1200,3,2,Chennai,Semi-Furnished,Carpet Area,16000
4000,4,4,Chennai,Semi-Furnished,Super Area,120000
1500,3,2,Chennai,Unfurnished,Carpet Area,20000
500,1,1,Chennai,Furnished,Carpet Area,21000
1050,2,2,Chennai,Semi-Furnished,Super Area,22000
2550,4,4,Chennai,Semi-Furnished,Carpet Area,120000
650,2,2,Chennai,Unfurnished,Carpet Area,15000
800,1,1,Chennai,Unfurnished,Carpet Area,5000
1000,2,2,Chennai,Unfurnished,Super Area,15000
900,2,2,Chennai,Semi-Furnished,Super Area,19000
1475,3,3,Chennai,Semi-Furnished,Super Area,37500
360,1,1,Chennai,Semi-Furnished,Super Area,8000
1600,3,3,Chennai,Unfurnished,Carpet Area,45000
550,1,1,Chennai,Unfurnished,Super Area,5000
1800,3,2,Chennai,Unfurnished,Super Area,30000
1000,2,2,Chennai,Unfurnished,Super Area,17000
700,2,2,Chennai,Furnished,Super Area,15000
500,1,1,Chennai,Semi-Furnished,Super Area,3500
1132,3,2,Chennai,Semi-Furnished,Super Area,25000
1400,3,3,Chennai,Semi-Furnished,Carpet Area,17000
3300,5,5,Chennai,Semi-Furnished,Super Area,50000
1400,3,3,Chennai,Semi-Furnished,Carpet Area,22000
800,2,2,Chennai,Semi-Furnished,Super Area,12000
80,3,2,Chennai,Semi-Furnished,Carpet Area,10000
1000,3,3,Chennai,Semi-Furnished,Carpet Area,10000
1020,2,2,Chennai,Semi-Furnished,Super Area,26000
500,2,2,Chennai,Furnished,Carpet Area,9000
900,2,2,Chennai,Furnished,Super Area,12000
600,2,1,Chennai,Unfurnished,Carpet Area,8500
1100,2,2,Chennai,Unfurnished,Super Area,7000
1200,2,3,Chennai,Unfurnished,Carpet Area,12000
650,2,2,Chennai,Unfurnished,Carpet Area,12000
900,2,2,Chennai,Semi-Furnished,Super Area,26000
100,3,2,Chennai,Unfurnished,Carpet Area,13000
1100,2,2,Chennai,Unfurnished,Carpet Area,30000
585,2,2,Chennai,Unfurnished,Super Area,30000
740,2,2,Chennai,Unfurnished,Super Area,12000
550,1,1,Chennai,Unfurnished,Super Area,10000
786,2,2,Chennai,Furnished,Super Area,13000
1100,2,2,Chennai,Unfurnished,Carpet Area,13000
1500,3,3,Chennai,Semi-Furnished,Super Area,40000
1440,3,3,Chennai,Semi-Furnished,Carpet Area,25000
700,1,1,Chennai,Semi-Furnished,Super Area,8000
450,1,1,Chennai,Unfurnished,Super Area,6000
1200,3,2,Chennai,Semi-Furnished,Super Area,17000
1785,3,3,Chennai,Semi-Furnished,Super Area,17000
1050,2,2,Chennai,Semi-Furnished,Super Area,15000
700,2,1,Chennai,Semi-Furnished,Super Area,8500
450,2,1,Chennai,Unfurnished,Carpet Area,8500
